"media_code","job_category"
"M109285185","医療・介護・福祉"
"M109285194","医療・介護・福祉"
"M109285198","医療・介護・福祉"
"M109285217","医療・介護・福祉"
"M109285218","医療・介護・福祉"
"M109285230","医療・介護・福祉"
"M109285233","医療・介護・福祉"
"M109285234","医療・介護・福祉"
"M109285266","医療・介護・福祉"
"M109285279","医療・介護・福祉"
"M109285301","医療・介護・福祉"
"M109285344","医療・介護・福祉"
"M109285365","医療・介護・福祉"
"M109285391","医療・介護・福祉"
"M109285425","医療・介護・福祉"
"M109285430","医療・介護・福祉"
"M109285434","医療・介護・福祉"
"M109285435","医療・介護・福祉"
"M109285436","医療・介護・福祉"
"M109285438","医療・介護・福祉"
